StartTime,StartEpoch,BW,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQconfig,IRQinput,IRQoutput,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-15_21-46-08.483209242,1526413568.485774756,,2018-05-15_21-46-08.497753983,1526413568.500289573,0.79,0.59,0.63,,,,,,7535,0,367550,2142985,1835,0,70255,137,0,0,7707080,7125412,7034076,2108,146288
2018-05-15_21-46-08.538669965,1526413568.541185138,,2018-05-15_21-46-08.552955277,1526413568.555589872,0.79,0.59,0.63,,,,,,7536,0,367554,2143000,1835,0,70255,137,0,0,7707080,7125312,7034172,2108,146288
2018-05-15_21-46-08.594127592,1526413568.596651461,,2018-05-15_21-46-08.608313568,1526413568.610872879,0.79,0.59,0.63,,,,,,7538,0,367559,2143016,1835,0,70255,137,0,0,7707080,7125388,7034052,2108,146288
2018-05-15_21-46-08.649080159,1526413568.651607317,,2018-05-15_21-46-08.663361326,1526413568.665886279,0.79,0.59,0.63,,,,,,7540,0,367563,2143032,1835,0,70255,137,0,0,7707080,7125920,7034584,2108,146288
2018-05-15_21-46-08.703967406,1526413568.706467434,,2018-05-15_21-46-08.718162287,1526413568.720753058,0.79,0.59,0.63,,,,,,7541,0,367568,2143047,1835,0,70255,137,0,0,7707080,7125668,7034332,2108,146288
2018-05-15_21-46-08.758974482,1526413568.761469059,,2018-05-15_21-46-08.773071154,1526413568.775616847,0.79,0.59,0.63,,,,,,7542,0,367573,2143063,1835,0,70255,137,0,0,7707080,7125416,7034080,2108,146288
2018-05-15_21-46-08.813754610,1526413568.816256290,,2018-05-15_21-46-08.827959921,1526413568.830475460,0.79,0.59,0.63,,,,,,7544,0,367578,2143078,1835,0,70255,137,0,0,7707080,7124992,7033852,2108,146288
2018-05-15_21-46-08.868616028,1526413568.871101017,,2018-05-15_21-46-08.882734105,1526413568.885258601,0.79,0.59,0.63,,,,,,7545,0,367583,2143094,1835,0,70255,137,0,0,7707080,7125732,7034396,2108,146288
2018-05-15_21-46-08.923687847,1526413568.926211392,,2018-05-15_21-46-08.937746454,1526413568.940257928,0.79,0.59,0.63,,,,,,7547,0,367588,2143109,1835,0,70255,137,0,0,7707080,7125368,7034032,2108,146288
2018-05-15_21-46-08.978327557,1526413568.980849021,,2018-05-15_21-46-08.992362203,1526413568.994900361,0.79,0.59,0.63,,,,,,7548,0,367593,2143125,1835,0,70255,137,0,0,7707080,7125356,7034020,2108,146288
2018-05-15_21-46-09.033231427,1526413569.035758016,,2018-05-15_21-46-09.047317902,1526413569.050019847,0.79,0.59,0.63,,,,,,7549,0,367598,2143141,1835,0,70255,137,0,0,7707080,7125600,7034264,2108,146288
2018-05-15_21-46-09.088367288,1526413569.090963656,,2018-05-15_21-46-09.102645616,1526413569.105183783,0.79,0.59,0.63,,,,,,7551,0,367602,2143156,1835,0,70255,137,0,0,7707080,7126372,7035036,2108,146288
2018-05-15_21-46-09.144020958,1526413569.146619301,,2018-05-15_21-46-09.158425319,1526413569.161041122,0.79,0.59,0.63,,,,,,7553,0,367605,2143172,1835,0,70255,137,0,0,7707080,7126432,7035096,2108,146288
2018-05-15_21-46-09.199642363,1526413569.202219745,,2018-05-15_21-46-09.213317317,1526413569.215896721,0.79,0.59,0.63,,,,,,7555,0,367610,2143188,1835,0,70255,137,0,0,7707080,7126148,7034744,2108,146288
2018-05-15_21-46-09.254888951,1526413569.257483267,,2018-05-15_21-46-09.268672897,1526413569.271203860,0.79,0.59,0.63,,,,,,7557,0,367614,2143203,1835,0,70255,137,0,0,7707080,7126500,7035164,2108,146292
2018-05-15_21-46-09.309796637,1526413569.312339695,,2018-05-15_21-46-09.323600730,1526413569.326135177,0.79,0.59,0.63,,,,,,7558,0,367620,2143219,1835,0,70255,137,0,0,7707080,7126228,7034896,2108,146292
2018-05-15_21-46-09.364371467,1526413569.366910018,,2018-05-15_21-46-09.378080757,1526413569.380656425,0.79,0.59,0.63,,,,,,7559,0,367625,2143234,1835,0,70255,137,0,0,7707080,7125964,7034632,2108,146292
2018-05-15_21-46-09.419356056,1526413569.421923088,,2018-05-15_21-46-09.433087774,1526413569.435663921,0.79,0.59,0.63,,,,,,7560,0,367630,2143250,1835,0,70255,137,0,0,7707080,7126216,7034628,2108,146292
2018-05-15_21-46-09.474403458,1526413569.476984117,,2018-05-15_21-46-09.488258103,1526413569.490916912,0.79,0.59,0.63,,,,,,7561,0,367636,2143265,1835,0,70255,137,0,0,7707080,7125604,7034272,2108,146292
2018-05-15_21-46-09.529358763,1526413569.531919547,,2018-05-15_21-46-09.543132068,1526413569.545702568,0.79,0.59,0.63,,,,,,7563,0,367640,2143281,1835,0,70255,137,0,0,7707080,7125908,7034576,2108,146292
2018-05-15_21-46-09.584146647,1526413569.586690938,,2018-05-15_21-46-09.597873273,1526413569.600427985,0.79,0.59,0.63,,,,,,7564,0,367645,2143296,1835,0,70255,137,0,0,7707080,7125456,7034272,2108,146292
